Iteration,Error,Training_accuracy,Test_accuracy
Iteration454,17.805,91.004,93.171
Iteration455,17.661,90.586,92.195
Iteration456,17.671,90.586,92.195
Iteration457,17.688,90.586,92.195
Iteration458,17.715,91.004,90.732
Iteration459,17.714,91.632,92.683
Iteration460,17.707,91.632,92.683
Iteration461,17.712,91.841,91.707
Iteration462,17.619,91.841,91.707
Iteration463,17.613,91.841,91.707
Iteration464,17.633,91.841,91.707
Iteration465,17.655,91.841,91.707
Iteration466,17.660,92.050,91.220
Iteration467,17.642,91.632,91.707
Iteration468,17.662,91.841,91.707
Iteration469,17.677,91.841,91.707
Iteration470,17.652,91.632,92.195
Iteration471,17.542,91.632,92.195
Iteration472,17.510,91.632,92.195
Iteration473,17.439,91.213,91.220
Iteration474,17.452,91.423,92.683
Iteration475,17.446,92.050,91.707
Iteration476,17.495,92.050,91.707
Iteration477,17.438,92.050,92.683
Iteration478,17.496,91.423,92.195
Iteration479,17.479,92.050,92.683
Iteration480,17.527,91.632,92.195
Iteration481,17.521,91.632,92.195
Iteration482,17.493,92.259,92.195
Iteration483,17.447,90.795,91.707
Iteration484,17.375,91.423,92.195
Iteration485,17.349,92.259,91.220
Iteration486,17.380,92.259,91.220
Iteration487,17.382,92.259,91.220
Iteration488,17.438,91.841,91.220
Iteration489,17.435,92.050,91.707
Iteration490,17.478,91.841,91.707
Iteration491,17.587,91.841,91.707
Iteration492,17.516,91.841,92.195
Iteration493,17.533,91.841,92.195
Iteration494,17.544,92.259,92.683
Iteration495,17.540,91.213,92.195
Iteration496,17.512,91.632,91.707
Iteration497,17.493,91.632,92.195
Iteration498,17.496,92.259,91.220
Iteration499,17.506,91.841,93.171
Iteration500,17.469,91.841,93.171
Iteration501,17.442,91.841,93.171
Iteration502,17.435,91.841,93.171
Iteration503,17.442,91.213,92.683
Iteration504,17.498,91.841,92.683
Iteration505,17.507,91.841,93.171
Iteration506,17.522,92.050,92.195
Iteration507,17.405,92.050,91.707
Iteration508,17.439,91.423,91.707
Iteration509,17.420,91.841,91.707
Iteration510,17.428,91.213,91.220
Iteration511,17.446,91.632,91.707
Iteration512,17.421,92.050,93.171
Iteration513,17.379,92.050,93.171
Iteration514,17.317,92.050,93.171
Iteration515,17.319,92.050,92.195
Iteration516,17.259,92.050,92.195
Iteration517,17.261,91.632,92.683
Iteration518,17.216,91.841,92.195
Iteration519,17.258,91.841,92.195
Iteration520,17.300,91.841,92.195
Iteration521,17.187,91.841,92.195
Iteration522,17.135,91.213,93.171
Iteration523,17.039,91.632,93.171
Iteration524,16.960,91.632,93.659
Iteration525,16.940,92.678,92.683
Iteration526,16.947,92.259,93.171
Iteration527,17.017,92.050,92.683
Iteration528,17.043,92.259,93.171
Iteration529,17.055,91.632,93.171
Iteration530,17.028,91.632,93.171
Iteration531,17.077,91.632,93.659
Iteration532,16.995,91.632,92.683
Iteration533,17.016,91.632,93.171
Iteration534,17.034,91.632,93.171
Iteration535,17.026,91.632,93.171
Iteration536,17.071,91.632,93.171
Iteration537,16.979,91.632,93.171
Iteration538,16.989,92.050,92.683
Iteration539,16.930,91.841,91.707
Iteration540,16.921,91.841,92.195
Iteration541,16.952,92.469,92.195
Iteration542,16.903,92.050,93.171
Iteration543,16.919,91.213,93.171
Iteration544,16.847,92.050,92.683
Iteration545,16.791,91.632,93.171
Iteration546,16.834,91.632,93.171
Iteration547,16.871,91.632,93.171
Iteration548,16.852,91.213,93.171
Iteration549,16.885,91.632,93.659
Iteration550,16.910,92.050,93.171
Iteration551,16.862,91.423,92.195
Iteration552,16.854,92.050,92.683
Iteration553,16.836,91.632,93.171
Iteration554,16.838,91.632,93.171
Iteration555,16.853,91.632,93.171
Iteration556,16.866,91.632,92.683
Iteration557,16.848,92.469,93.171
Iteration558,16.874,91.841,92.683
Iteration559,16.970,92.050,94.146
Iteration560,16.871,92.259,92.683
Iteration561,16.892,92.259,92.683
Iteration562,16.883,92.050,92.683
Iteration563,16.820,91.213,92.683
Iteration564,16.826,92.259,92.683
Iteration565,16.793,92.259,92.683
Iteration566,16.799,91.841,93.171
Iteration567,16.872,91.841,93.171
Iteration568,16.911,91.632,91.707
Iteration569,16.926,91.632,93.659
Iteration570,16.947,91.841,93.171
Iteration571,16.944,92.469,93.171
Iteration572,16.909,92.469,92.683
Iteration573,16.930,92.469,92.683
Iteration574,16.898,92.469,92.683
Iteration575,16.972,91.632,94.146
Iteration576,16.901,92.469,92.683
Iteration577,16.979,92.259,92.683
Iteration578,16.938,92.259,92.683
Iteration579,16.949,92.259,93.171
Iteration580,17.002,91.841,92.195
Iteration581,17.099,91.841,92.195
Iteration582,17.018,92.259,93.171
Iteration583,16.949,92.259,91.707
Iteration584,17.011,91.632,93.171
Iteration585,17.110,91.632,92.683
Iteration586,17.026,91.632,92.683
Iteration587,17.042,91.423,93.171
Iteration588,16.923,91.841,92.683
Iteration589,16.878,91.841,92.683
Iteration590,16.895,91.841,92.683
Iteration591,16.915,91.841,92.683
Iteration592,16.836,92.050,92.683
Iteration593,16.764,92.050,92.683
Iteration594,16.800,92.050,93.659
Iteration595,16.767,92.259,93.171
Iteration596,16.778,91.841,92.683
Iteration597,16.804,91.841,92.683
Iteration598,16.718,91.841,92.683
Iteration599,16.692,91.632,93.171
Iteration600,16.739,92.050,94.146
Iteration601,16.780,92.259,92.683
Iteration602,16.768,91.841,92.683
Iteration603,16.842,91.841,92.683
Iteration604,16.770,91.841,92.683
Iteration605,16.779,92.259,93.171
Iteration606,16.712,92.678,93.171
Iteration607,16.782,92.678,93.171
Iteration608,16.770,92.050,92.683
Iteration609,16.748,92.050,92.683
Iteration610,16.711,92.050,92.683
Iteration611,16.642,92.469,93.171
Iteration612,16.652,92.050,93.171
Iteration613,16.574,92.050,93.171
Iteration614,16.616,92.678,93.171
Iteration615,16.629,92.678,93.171
Iteration616,16.600,92.259,92.683
Iteration617,16.612,91.423,93.659
Iteration618,16.643,91.423,93.659
Iteration619,16.634,91.423,93.659
Iteration620,16.715,92.259,93.171
Iteration621,16.678,92.259,93.171
Iteration622,16.668,92.259,93.171
Iteration623,16.639,92.259,93.171
Iteration624,16.695,92.259,93.171
Iteration625,16.724,92.259,92.683
Iteration626,16.746,92.259,92.683
Iteration627,16.732,92.259,92.683
Iteration628,16.738,91.841,93.171
Iteration629,16.722,91.632,93.171
Iteration630,16.692,92.050,92.195
Iteration631,16.748,92.050,92.195
Iteration632,16.750,92.050,92.195
Iteration633,16.713,92.259,92.195
Iteration634,16.782,92.678,92.683
Iteration635,16.749,92.469,93.171
Iteration636,16.793,91.841,92.683
Iteration637,16.733,92.050,93.659
Iteration638,16.803,92.050,94.146
Iteration639,16.789,92.050,93.171
Iteration640,16.793,92.050,93.171
Iteration641,16.759,92.259,93.171
Iteration642,16.740,92.050,92.683
Iteration643,16.705,92.050,93.171
Iteration644,16.681,92.050,92.683
Iteration645,16.734,92.050,92.683
Iteration646,16.650,92.050,92.683
Iteration647,16.739,92.050,92.683
Iteration648,16.792,92.050,93.171
Iteration649,16.719,92.050,93.171
Iteration650,16.675,91.632,93.171
Iteration651,16.792,91.841,94.146
Iteration652,16.701,92.050,92.683
Iteration653,16.670,91.632,93.171
Iteration654,16.611,92.887,93.171
Iteration655,16.599,92.050,92.683
Iteration656,16.514,92.469,93.171
Iteration657,16.546,91.841,92.683
Iteration658,16.522,91.841,92.683
Iteration659,16.487,92.678,92.683
Iteration660,16.365,92.469,94.146
Iteration661,16.307,91.841,92.683
Iteration662,16.319,91.841,92.683
Iteration663,16.239,92.469,92.683
Iteration664,16.183,92.050,93.171
Iteration665,16.151,92.050,93.171
Iteration666,16.118,92.050,93.171
Iteration667,16.153,92.050,93.171
Iteration668,16.183,92.050,93.171
Iteration669,16.179,92.259,92.683
Iteration670,16.190,92.050,93.171
Iteration671,16.170,92.050,93.171
Iteration672,16.162,92.678,93.171
Iteration673,16.175,92.050,93.171
Iteration674,16.168,92.050,93.171
Iteration675,16.238,91.841,92.683
Iteration676,16.280,91.632,93.659
Iteration677,16.289,92.050,93.171
Iteration678,16.312,92.050,93.171
Iteration679,16.239,92.050,93.171
Iteration680,16.296,91.632,92.683
Iteration681,16.259,91.632,92.683
Iteration682,16.294,92.050,92.683
Iteration683,16.265,92.259,92.683
Iteration684,16.263,92.050,92.195
Iteration685,16.222,92.259,93.659
Iteration686,16.228,92.678,92.683
Iteration687,16.186,92.678,92.683
Iteration688,16.161,92.678,92.683
Iteration689,16.202,92.469,93.171
Iteration690,16.189,91.841,91.707
Iteration691,16.096,92.678,93.171
Iteration692,16.102,92.050,92.683
Iteration693,16.071,92.050,92.683
Iteration694,16.045,92.050,92.683
Iteration695,16.082,92.050,92.683
Iteration696,15.993,92.050,92.683
Iteration697,16.038,92.259,93.171
Iteration698,16.012,92.469,92.683
Iteration699,15.981,92.050,93.171
Iteration700,16.035,92.050,93.171
Iteration701,16.041,92.050,93.171
Iteration702,16.023,92.050,93.171
Iteration703,16.064,92.259,93.659
Iteration704,16.123,93.096,93.659
Iteration705,16.096,92.050,93.171
Iteration706,16.024,92.259,93.171
Iteration707,16.079,92.259,93.171
Iteration708,16.020,92.678,92.683
Iteration709,16.030,92.259,92.683
Iteration710,15.979,92.259,92.683
Iteration711,15.930,92.259,93.659
Iteration712,15.893,92.678,92.683
Iteration713,15.898,92.887,92.683
Iteration714,15.979,92.887,93.171
Iteration715,15.944,92.887,93.171
Iteration716,15.981,92.469,93.171
Iteration717,16.002,92.469,93.171
Iteration718,16.013,92.050,93.171
Iteration719,15.964,91.841,93.659
Iteration720,15.947,91.841,93.659
Iteration721,15.952,92.678,93.659
Iteration722,15.934,92.678,93.659
Iteration723,15.832,92.050,93.659
Iteration724,15.742,92.678,93.659
Iteration725,15.739,92.678,93.171
Iteration726,15.724,92.678,92.683
Iteration727,15.668,93.096,93.659
Iteration728,15.687,92.887,93.171
Iteration729,15.682,92.678,92.683
Iteration730,15.648,91.841,93.171
Iteration731,15.594,92.678,92.683
Iteration732,15.584,92.050,93.659
Iteration733,15.600,92.050,93.659
Iteration734,15.615,92.469,93.171
Iteration735,15.693,92.678,93.659
Iteration736,15.705,92.887,93.171
Iteration737,15.688,92.259,93.171
Iteration738,15.697,92.469,93.171
Iteration739,15.685,92.259,93.659
Iteration740,15.640,92.259,93.659
Iteration741,15.727,92.259,93.659
Iteration742,15.690,92.887,93.659
Iteration743,15.591,92.887,92.683
Iteration744,15.576,92.469,93.659
Iteration745,15.543,92.469,93.659
Iteration746,15.520,92.050,93.171
Iteration747,15.470,92.050,93.171
Iteration748,15.451,92.469,93.171
Iteration749,15.443,92.259,93.171
Iteration750,15.461,92.259,94.146
Iteration751,15.442,92.259,94.146
Iteration752,15.431,92.259,94.146
Iteration753,15.446,92.050,94.146
Iteration754,15.433,92.887,92.683
Iteration755,15.420,92.050,93.171
Iteration756,15.395,92.469,93.171
Iteration757,15.395,92.050,93.171
Iteration758,15.379,92.259,93.659
Iteration759,15.340,92.678,93.171
Iteration760,15.331,92.678,93.659
Iteration761,15.333,92.469,92.683
Iteration762,15.327,92.469,93.171
