Iteration,Error,Training_accuracy,Test_accuracy
Iteration541,27.025,85.565,85.366
Iteration542,27.025,85.565,85.366
Iteration543,27.025,85.565,85.366
Iteration544,27.025,85.565,85.366
Iteration545,27.025,85.565,85.366
Iteration546,27.025,85.565,85.366
Iteration547,27.025,85.565,85.366
Iteration548,27.025,85.565,85.366
Iteration549,27.025,85.565,85.366
Iteration550,27.006,85.774,85.854
Iteration551,27.006,85.774,85.854
Iteration552,27.006,85.774,85.854
Iteration553,27.006,85.774,85.854
Iteration554,26.911,85.774,85.366
Iteration555,26.894,85.356,85.366
Iteration556,26.894,85.356,85.366
Iteration557,26.894,85.356,85.366
Iteration558,26.894,85.356,85.366
Iteration559,26.894,85.356,85.366
Iteration560,26.894,85.356,85.366
Iteration561,26.894,85.356,85.366
Iteration562,26.894,85.356,85.366
Iteration563,26.894,85.356,85.366
Iteration564,26.894,85.356,85.366
Iteration565,26.819,85.146,85.366
Iteration566,26.819,85.146,85.366
Iteration567,26.819,85.146,85.366
Iteration568,26.819,85.146,85.366
Iteration569,26.819,85.146,85.366
Iteration570,26.586,85.565,85.366
Iteration571,26.586,85.565,85.366
Iteration572,26.586,85.565,85.366
Iteration573,26.586,85.565,85.366
Iteration574,26.562,85.565,84.390
Iteration575,26.562,85.565,84.390
Iteration576,26.253,85.356,86.829
Iteration577,26.253,85.356,86.829
Iteration578,26.253,85.356,86.829
Iteration579,26.253,85.356,86.829
Iteration580,26.253,85.356,86.829
Iteration581,26.253,85.356,86.829
Iteration582,26.211,84.937,85.854
Iteration583,26.211,84.937,85.854
Iteration584,26.211,84.937,85.854
Iteration585,26.211,84.937,85.854
Iteration586,26.211,84.937,85.854
Iteration587,26.211,84.937,85.854
Iteration588,26.211,84.937,85.854
Iteration589,26.211,84.937,85.854
Iteration590,26.116,85.774,87.317
Iteration591,26.116,85.774,87.317
Iteration592,26.113,85.774,87.317
Iteration593,26.094,85.983,86.829
Iteration594,26.043,85.774,86.829
Iteration595,25.727,85.983,86.829
Iteration596,25.727,85.983,86.829
Iteration597,25.727,85.983,86.829
Iteration598,25.727,85.983,86.829
Iteration599,25.727,85.983,86.829
Iteration600,25.727,85.983,86.829
Iteration601,25.716,86.402,87.805
Iteration602,25.574,86.820,87.805
Iteration603,25.206,86.611,88.780
Iteration604,25.202,86.611,89.268
Iteration605,25.202,86.611,89.268
Iteration606,25.202,86.611,89.268
Iteration607,25.202,86.611,89.268
Iteration608,25.202,86.611,89.268
Iteration609,25.202,86.611,89.268
Iteration610,25.048,86.402,88.293
Iteration611,24.834,87.238,88.780
Iteration612,24.834,87.238,88.780
Iteration613,24.834,87.238,88.780
Iteration614,24.834,87.238,88.780
Iteration615,24.834,87.238,88.780
Iteration616,24.834,87.238,88.780
